playerid,me,pr,adp,R,HR,RBI,RC,AVG,OPS,IP,QS,SO,ERA,WHIP,SVHD,Year
sa877578,Alan Rangel,-4.932056235,,,,,,,,-1.09466191,-0.571098736,-1.079143008,-0.88264601,-0.634728332,-0.669778238,2022
13329,Jake Lamb,-4.943677525,,-1.103041784,-0.887113657,-1.074773706,-1.07632706,-0.934584289,0.132162971,,,,,,,2022
5365,Manny Bañuelos,-4.964516039,,,,,,,,-0.921716737,-0.571098736,-0.907982791,-0.992401593,-0.901537944,-0.669778238,2022
15605,Phillips Valdez,-4.969014685,,,,,,,,-0.748771564,-0.571098736,-0.779612628,-1.028986788,-1.435157167,-0.405387802,2022
15402,Jack Mayfield,-4.976088316,,-0.862004483,-0.686045285,-0.795495641,-0.892331372,-0.844247886,-0.895963648,,,,,,,2022
20277,Cory Abbott,-4.977439943,,,,,,,,-0.619062685,-0.333458369,-0.629847439,-1.468009121,-1.257284092,-0.669778238,2022
18881,Curtis Terry,-4.985887072,,-1.068607884,-0.887113657,-1.00495419,-1.015735612,-0.708743282,-0.300732447,,,,,,,2022
8350,AJ Ramos,-4.987263761,,,,,,,,-0.986571177,-0.571098736,-0.950772845,-0.772890427,-1.168347555,-0.53758302,2022
16318,Ricardo Pinto,-4.991795279,,,,,,,,-1.073043764,-0.571098736,-1.079143008,-0.608257052,-0.990474481,-0.669778238,2022
16110,Daniel Ponce de Leon,-5.002092575,,,,,,,,-0.986571177,-0.571098736,-0.972167873,-0.900938607,-0.901537944,-0.669778238,2022
20383,Antonio Santos,-5.003574416,,,,,,,,-0.986571177,-0.571098736,-0.9935629,-1.102157176,-0.812601406,-0.53758302,2022
20334,Kyle Dohy,-5.005481217,,,,,,,,-1.116280057,-0.571098736,-1.036352954,-0.443623677,-1.168347555,-0.669778238,2022
sa918451,Bowden Francis,-5.006126028,,,,,,,,-1.008189324,-0.333458369,-1.014957927,-1.522886912,-0.456855258,-0.669778238,2022
17684,Vimael Machín,-5.008657728,,-0.827570583,-0.786579471,-0.900224915,-0.835463902,-0.708743282,-0.950075575,,,,,,,2022
9054,Justin Smoak,-5.01195332,,-1.068607884,-0.887113657,-1.039863948,-1.019745726,-1.115257095,0.118634989,,,,,,,2022
14899,Taylor Williams,-5.024456555,,,,,,,,-1.09466191,-0.571098736,-1.057747981,-0.772890427,-0.990474481,-0.53758302,2022
18889,Danny Mendick,-5.041824548,,-0.758702783,-0.786579471,-0.830405399,-0.831454274,-0.708743282,-1.125939339,,,,,,,2022
19432,Yonny Herndez,-5.046172922,,-0.862004483,-0.987647843,-1.039863948,-0.913520115,-0.211893067,-1.031243466,,,,,,,2022
5401,Brad Peacock,-5.0516181,,,,,,,,-1.051425617,-0.571098736,-1.014957927,-1.285083149,-0.723664869,-0.405387802,2022
17920,Cody Ponce,-5.064466904,,,,,,,,-0.424499365,-0.571098736,-0.565662357,-1.79727587,-1.168347555,-0.53758302,2022
sa3003109,Miguel Romero,-5.069741439,,,,,,,,-0.986571177,-0.571098736,-1.014957927,-0.791183024,-1.168347555,-0.53758302,2022
19878,Adam Haseley,-5.072561791,,-0.965306184,-0.887113657,-0.970044431,-0.966377041,-0.211893067,-1.071827412,,,,,,,2022
22799,Geraldo Perdomo,-5.073799275,,-0.930872284,-0.987647843,-0.970044431,-0.932704887,-0.437734074,-0.814795757,,,,,,,2022
19903,Adonis Medi,-5.087873415,,,,,,,,-1.051425617,-0.571098736,-1.036352954,-0.900938607,-0.990474481,-0.53758302,2022
19896,Connor Wong,-5.08806547,,-1.206343485,-0.987647843,-1.17950298,-1.161586489,-0.076388462,-0.476596211,,,,,,,2022
19314,Donovan Walton,-5.093957721,,-1.206343485,-0.987647843,-1.17950298,-1.13583852,-0.121556664,-0.463068229,,,,,,,2022
19873,Drew Ellis,-5.09487222,,-0.827570583,-0.686045285,-0.830405399,-0.856573005,-1.295929901,-0.598348048,,,,,,,2022
17893,Tyler Nevin,-5.100874654,,-1.068607884,-0.887113657,-1.039863948,-1.024038843,-0.482902275,-0.598348048,,,,,,,2022
20540,José Devers,-5.103428028,,-1.103041784,-1.088182029,-1.144593222,-1.09354884,0.330125351,-1.004187503,,,,,,,2022
10836,Asher Wojciechowski,-5.106571546,,,,,,,,-0.943334884,-0.571098736,-0.929377818,-1.358253537,-0.634728332,-0.669778238,2022
21894,Gregory Santos,-5.117049116,,,,,,,,-1.137898204,-0.571098736,-1.100538035,-0.644842246,-1.257284092,-0.405387802,2022
13768,Travis Jankowski,-5.12127029,,-1.034173984,-1.088182029,-1.144593222,-1.058507067,0.330125351,-1.125939339,,,,,,,2022
sa3007715,James McArthur,-5.128574173,,,,,,,,-1.051425617,-0.571098736,-1.057747981,-1.321668343,-0.456855258,-0.669778238,2022
8090,Matt Carpenter,-5.13608462,,-0.758702783,-0.686045285,-0.795495641,-0.77549717,-1.657275512,-0.463068229,,,,,,,2022
9456,Ryan Buchter,-5.141599244,,,,,,,,-1.051425617,-0.571098736,-0.9935629,-1.175327565,-0.812601406,-0.53758302,2022
9345,Brock Holt,-5.143215384,,-0.896438383,-0.987647843,-0.935134673,-0.904994188,-0.211893067,-1.20710723,,,,,,,2022
18063,Kyle Garlick,-5.172848504,,-0.999740084,-0.786579471,-0.970044431,-0.996135505,-1.024920692,-0.39542832,,,,,,,2022
19682,Jordan Sheffield,-5.182438915,,,,,,,,-0.251554192,-0.571098736,-0.308922032,-1.852153662,-2.057712927,-0.140997366,2022
sa3004723,Nick Allen,-5.18399862,,-0.758702783,-0.887113657,-0.830405399,-0.78320733,-0.528070476,-1.396498976,,,,,,,2022
10534,Jake Petricka,-5.217126824,,,,,,,,-0.986571177,-0.571098736,-0.9935629,-0.827768218,-1.168347555,-0.669778238,2022
19818,Josh Palacios,-5.21825011,,-0.965306184,-0.887113657,-1.00495419,-0.968482176,-0.482902275,-0.90949163,,,,,,,2022
15194,Jake Bauers,-5.222703171,,-1.034173984,-0.887113657,-1.039863948,-1.00857218,-0.708743282,-0.54423612,,,,,,,2022
19457,Bryan Garcia,-5.235538084,,,,,,,,-0.619062685,-0.571098736,-0.736822574,-1.468009121,-1.435157167,-0.405387802,2022
20198,Ben Bowden,-5.259806936,,,,,,,,-0.683917125,-0.571098736,-0.565662357,-1.687520287,-1.34622063,-0.405387802,2022
19548,JD Hammer,-5.275319086,,,,,,,,-0.683917125,-0.571098736,-0.672637493,-1.596057301,-1.34622063,-0.405387802,2022
18872,Jahmai Jones,-5.276665684,,-0.896438383,-0.887113657,-0.900224915,-0.88890167,-0.753911484,-0.950075575,,,,,,,2022
13182,Kyle Crick,-5.285989554,,,,,,,,-1.051425617,-0.571098736,-1.014957927,-1.120449774,-0.990474481,-0.53758302,2022
20263,Mario Feliciano,-5.287136086,,-1.206343485,-0.987647843,-1.17950298,-1.170591001,-0.482902275,-0.260148502,,,,,,,2022
19643,Daniel Johnson,-5.299898231,,-1.034173984,-0.887113657,-1.00495419,-1.003284632,-0.799079685,-0.571292084,,,,,,,2022
20348,Riley O'Brien,-5.299996736,,,,,,,,-0.964953031,-0.571098736,-0.929377818,-0.772890427,-1.524093704,-0.53758302,2022
19354,Luke Raley,-5.303326143,,-1.103041784,-0.887113657,-1.039863948,-1.056102255,-0.889416088,-0.327788411,,,,,,,2022
14477,Jake Cave,-5.307235792,,-0.896438383,-0.786579471,-0.900224915,-0.902613597,-0.844247886,-0.977131539,,,,,,,2022
20491,J.B. Bukauskas,-5.308418704,,,,,,,,-0.748771564,-0.571098736,-0.758217601,-1.21191276,-1.613030241,-0.405387802,2022
14388,Rold Guzmán,-5.308734533,,-1.171909585,-0.987647843,-1.144593222,-1.125803716,-0.753911484,-0.124868684,,,,,,,2022
10732,Drew Hutchison,-5.325041925,,,,,,,,-0.943334884,-0.333458369,-0.9935629,-0.370453288,-2.146649464,-0.53758302,2022
sa917140,Eguy Rosario,-5.343128482,,-1.206343485,-1.088182029,-1.17950298,-1.158363788,-0.031220261,-0.679515939,,,,,,,2022
sa3006893,Jordan Groshans,-5.345874804,,-1.206343485,-1.088182029,-1.214412738,-1.171368554,0.013947941,-0.679515939,,,,,,,2022
19695,Connor Seabold,-5.347418017,,,,,,,,-0.921716737,-0.333458369,-0.972167873,-1.815568468,-0.634728332,-0.669778238,2022
19703,Jake Noll,-5.364463299,,-1.206343485,-0.987647843,-1.17950298,-1.158480955,-0.031220261,-0.801267775,,,,,,,2022
21761,Jose Marte,-5.370917802,,,,,,,,-1.051425617,-0.571098736,-0.9935629,-0.827768218,-1.257284092,-0.669778238,2022
sa3004378,Drew Waters,-5.383739977,,-1.171909585,-0.987647843,-1.17950298,-1.126214601,-0.211893067,-0.706571902,,,,,,,2022
19453,Shaun Anderson,-5.389371165,,,,,,,,-1.09466191,-0.571098736,-1.079143008,-1.33996094,-0.634728332,-0.669778238,2022
19956,Mickey Moniak,-5.397016298,,-1.034173984,-0.887113657,-1.00495419,-1.019459594,-0.663575081,-0.787739793,,,,,,,2022
14140,José Rondón,-5.399907095,,-1.137475685,-0.887113657,-1.109683464,-1.111935016,-0.663575081,-0.490124193,,,,,,,2022
14131,Greg Bird,-5.407188599,,-1.171909585,-0.987647843,-1.144593222,-1.124752868,-0.934584289,-0.043700793,,,,,,,2022
12977,Michael Perez,-5.417032855,,-0.689834982,-0.585511099,-0.586037092,-0.686682683,-1.702443713,-1.166523285,,,,,,,2022
sa3002790,Gerardo Carrillo,-5.418600727,,,,,,,,-1.137898204,-0.571098736,-1.121933063,-0.571671857,-1.34622063,-0.669778238,2022
13755,Tomás Nido,-5.424480785,,-0.724268883,-0.686045285,-0.655856608,-0.756442322,-1.070088894,-1.531778794,,,,,,,2022
17583,Marcos Diplán,-5.446231493,,,,,,,,-1.116280057,-0.571098736,-1.100538035,-0.55337926,-1.435157167,-0.669778238,2022
14352,Lewis Brinson,-5.446264532,,-0.965306184,-0.786579471,-0.935134673,-0.964920743,-0.844247886,-0.950075575,,,,,,,2022
13339,Adrian Sampson,-5.475019814,,,,,,,,-0.770389711,-0.333458369,-0.907982791,-1.358253537,-1.435157167,-0.669778238,2022
18341,Julian Fernández,-5.477305877,,,,,,,,-0.727153418,-0.571098736,-0.758217601,-1.66922769,-1.34622063,-0.405387802,2022
16470,Roel Ramírez,-5.485343137,,,,,,,,-1.116280057,-0.571098736,-1.100538035,-0.681427441,-1.34622063,-0.669778238,2022
15808,José Godoy,-5.485468699,,-1.171909585,-1.088182029,-1.144593222,-1.122184521,0.059116142,-1.017715484,,,,,,,2022
sa3010034,Korey Lee,-5.499528063,,-1.206343485,-0.987647843,-1.17950298,-1.166760055,-0.347397671,-0.611876029,,,,,,,2022
19346,Eli White,-5.515922223,,-0.758702783,-0.786579471,-0.865315157,-0.827903903,-1.205593498,-1.071827412,,,,,,,2022
14103,Rio Ruiz,-5.516181793,,-1.171909585,-0.987647843,-1.144593222,-1.121837095,-0.437734074,-0.652459975,,,,,,,2022
22871,Tucupita Marcano,-5.525769187,,-1.137475685,-0.987647843,-1.144593222,-1.098892838,-0.031220261,-1.125939339,,,,,,,2022
15654,Billy McKinney,-5.528056063,,-0.965306184,-0.786579471,-0.935134673,-0.92864555,-1.341098102,-0.571292084,,,,,,,2022
20041,Rold Bolaños,-5.536617513,,,,,,,,-0.878480444,-0.571098736,-0.865192737,-0.626549649,-2.057712927,-0.53758302,2022
20061,Kaleb Ort,-5.554152455,,,,,,,,-1.137898204,-0.571098736,-1.100538035,-0.370453288,-1.96877639,-0.405387802,2022
19318,Matt Thaiss,-5.573439914,,-0.999740084,-0.887113657,-0.970044431,-0.989633404,-0.979752491,-0.747155848,,,,,,,2022
sa920272,Alexander Vizcaíno,-5.574385838,,,,,,,,-1.073043764,-0.571098736,-1.036352954,-1.632642496,-0.723664869,-0.53758302,2022
15502,Kohl Stewart,-5.575015681,,,,,,,,-1.029807471,-0.571098736,-1.036352954,-1.01069419,-1.257284092,-0.669778238,2022
16357,Pablo Reyes,-5.579310114,,-1.068607884,-0.987647843,-1.074773706,-1.069189972,-0.618406879,-0.76068383,,,,,,,2022
14196,Andrew Velazquez,-5.582546187,,-0.930872284,-0.887113657,-0.970044431,-0.955024152,-0.889416088,-0.950075575,,,,,,,2022
14942,Andrew Kpp,-5.608503442,,-0.758702783,-0.686045285,-0.760585883,-0.755459245,-1.521770908,-1.125939339,,,,,,,2022
20275,Jothan Araúz,-5.614294887,,-1.206343485,-1.088182029,-1.17950298,-1.172273753,-0.166724865,-0.801267775,,,,,,,2022
23310,Damon Jones,-5.623421169,,,,,,,,-1.008189324,-0.571098736,-0.972167873,0.013691253,-2.680268688,-0.405387802,2022
12005,Nick Martini,-5.629569272,,-1.240777385,-1.088182029,-1.214412738,-1.185844389,-0.166724865,-0.733627866,,,,,,,2022
19995,Joel Kuhnel,-5.64217345,,,,,,,,-1.073043764,-0.571098736,-1.057747981,-1.102157176,-1.168347555,-0.669778238,2022
sa1169803,Clay Dungan,-5.643889369,,-1.240777385,-1.088182029,-1.214412738,-1.187535648,0.375293552,-1.288275121,,,,,,,2022
16417,Sergio Alcántara,-5.654171082,,-0.965306184,-0.987647843,-1.00495419,-0.960860373,-0.663575081,-1.071827412,,,,,,,2022
15674,Reese McGuire,-5.658231983,,-1.034173984,-0.987647843,-1.039863948,-0.99228885,-0.437734074,-1.166523285,,,,,,,2022
19151,Estevan Florial,-5.669153953,,-0.965306184,-0.786579471,-0.970044431,-0.989890265,-1.250761699,-0.706571902,,,,,,,2022
sa738459,Cody Thomas,-5.678476963,,-0.862004483,-0.686045285,-0.795495641,-0.844972834,-1.566939109,-0.923019612,,,,,,,2022
11490,Aaron Sanchez,-5.68074959,,,,,,,,-0.381263072,-0.333458369,-0.629847439,-2.053372231,-1.613030241,-0.669778238,2022
19667,Zach Reks,-5.689312597,,-1.103041784,-0.887113657,-1.109683464,-1.070069337,-0.934584289,-0.584820066,,,,,,,2022
sa3008002,Kody Clemens,-5.694567075,,-1.137475685,-0.987647843,-1.144593222,-1.10881527,-0.663575081,-0.652459975,,,,,,,2022
16524,Ryan McBroom,-5.735532919,,-1.171909585,-0.987647843,-1.144593222,-1.142403177,-0.663575081,-0.625404011,,,,,,,2022
5491,Austin Romine,-5.743745826,,-1.034173984,-0.887113657,-0.970044431,-1.02712443,-0.482902275,-1.342387048,,,,,,,2022
sa918377,Brian Howard,-5.755446823,,,,,,,,-1.137898204,-0.571098736,-1.121933063,-1.175327565,-1.079411018,-0.669778238,2022
19615,Luis Barrera,-5.764579411,,-0.965306184,-0.987647843,-1.00495419,-0.94057314,-0.618406879,-1.247691176,,,,,,,2022
sa830303,Micker Adolfo,-5.78466869,,-1.103041784,-0.887113657,-1.074773706,-1.091886548,-1.070088894,-0.557764102,,,,,,,2022
19276,Edgar García,-5.829629092,,,,,,,,-0.986571177,-0.571098736,-0.950772845,-1.925324051,-0.990474481,-0.405387802,2022
16686,Jason Vosler,-5.839710569,,-1.171909585,-0.987647843,-1.17950298,-1.130053606,-0.934584289,-0.436012266,,,,,,,2022
21446,Ryan Feltner,-5.890125523,,,,,,,,-0.316408632,-0.095818002,-0.501477276,-2.693613134,-1.613030241,-0.669778238,2022
19968,Jared Oliva,-5.920670481,,-0.965306184,-0.987647843,-1.00495419,-0.992799826,-0.708743282,-1.261219157,,,,,,,2022
19865,Charlie Barnes,-5.932014137,,,,,,,,-0.467735658,-0.571098736,-0.758217601,-1.852153662,-1.613030241,-0.669778238,2022
sa737480,Felix Bautista,-5.934331633,,,,,,,,-0.878480444,-0.571098736,-0.84379771,-1.266790551,-1.96877639,-0.405387802,2022
19348,DJ Peters,-5.954414696,,-1.103041784,-0.887113657,-1.039863948,-1.106476208,-1.476602706,-0.341316393,,,,,,,2022
13324,Ildemaro Vargas,-5.975736385,,-1.206343485,-0.987647843,-1.17950298,-1.151826347,-0.121556664,-1.328859067,,,,,,,2022
sa3004615,Jeter Downs,-6.027047141,,-1.171909585,-0.987647843,-1.144593222,-1.131267971,-0.979752491,-0.611876029,,,,,,,2022
6895,Chase Anderson,-6.028114025,,,,,,,,-0.835244151,-0.333458369,-0.907982791,-2.291175995,-0.990474481,-0.669778238,2022
sa914200,Lucius Fox,-6.049468172,,-1.206343485,-1.088182029,-1.214412738,-1.175416765,-0.347397671,-1.017715484,,,,,,,2022
7853,Andrew Albers,-6.059193896,,,,,,,,-1.09466191,-0.571098736,-1.100538035,-1.632642496,-0.990474481,-0.669778238,2022
sa875089,Brendon Davis,-6.091510201,,-1.206343485,-0.987647843,-1.17950298,-1.158252379,-0.799079685,-0.76068383,,,,,,,2022
13546,Roman Quinn,-6.092108647,,-1.068607884,-0.987647843,-1.144593222,-1.079723142,-0.347397671,-1.464138885,,,,,,,2022
17922,Isan Díaz,-6.108148989,,-0.965306184,-0.887113657,-0.970044431,-0.971814546,-1.431434505,-0.882435666,,,,,,,2022
23592,Brett de Geus,-6.120222396,,,,,,,,-0.921716737,-0.571098736,-0.950772845,-0.992401593,-2.146649464,-0.53758302,2022
10197,Shelby Miller,-6.13368536,,,,,,,,-1.051425617,-0.571098736,-1.036352954,-1.413131329,-1.524093704,-0.53758302,2022
4866,Jarrod Dyson,-6.152401167,,-0.620967182,-0.887113657,-0.865315157,-0.8208257,-1.115257095,-1.842922376,,,,,,,2022
21646,Rafael Marchan,-6.162422914,,-1.034173984,-0.987647843,-1.039863948,-1.00924765,-0.573238678,-1.518250812,,,,,,,2022
15136,Jake Newberry,-6.171122922,,,,,,,,-1.008189324,-0.571098736,-0.950772845,-1.358253537,-1.613030241,-0.669778238,2022
19977,Tres Barrera,-6.192060092,,-1.068607884,-0.987647843,-1.039863948,-1.026697849,-0.753911484,-1.315331085,,,,,,,2022
sa914242,Omar Estévez,-6.193561157,,-1.206343485,-0.987647843,-1.17950298,-1.170191717,-0.753911484,-0.895963648,,,,,,,2022
sa838671,Anderson Severino,-6.206471863,,,,,,,,-0.986571177,-0.571098736,-0.972167873,-0.992401593,-2.146649464,-0.53758302,2022
18029,Tanner Anderson,-6.231375594,,,,,,,,-1.008189324,-0.571098736,-1.079143008,-1.468009121,-1.435157167,-0.669778238,2022
18551,Ali Sánchez,-6.233112876,,-1.206343485,-1.088182029,-1.17950298,-1.150917126,-0.076388462,-1.531778794,,,,,,,2022
15490,Justin Williams,-6.23977146,,-1.206343485,-0.987647843,-1.17950298,-1.157481051,-0.934584289,-0.774211811,,,,,,,2022
19881,Gabe Klobosits,-6.251350764,,,,,,,,-1.073043764,-0.571098736,-1.079143008,-1.687520287,-1.435157167,-0.405387802,2022
17723,Skye Bolt,-6.263119746,,-1.103041784,-0.987647843,-1.109683464,-1.056110168,-1.070088894,-0.936547593,,,,,,,2022
19931,Luke Williams,-6.268750907,,-1.068607884,-0.987647843,-1.074773706,-1.068478906,-0.753911484,-1.315331085,,,,,,,2022
19960,Taylor Trammell,-6.272367036,,-1.068607884,-0.887113657,-1.074773706,-1.031641217,-1.476602706,-0.733627866,,,,,,,2022
sa830295,Jose Herrera,-6.293755766,,-1.171909585,-0.987647843,-1.144593222,-1.12305749,-0.889416088,-0.977131539,,,,,,,2022
sa3004216,Hunter Stratton,-6.299203316,,,,,,,,-1.137898204,-0.571098736,-1.100538035,-1.028986788,-1.790903316,-0.669778238,2022
11341,Sean Nolin,-6.308232885,,,,,,,,-1.029807471,-0.571098736,-1.036352954,-1.431423926,-1.701966778,-0.53758302,2022
10655,Rob Brantly,-6.310538143,,-1.240777385,-0.987647843,-1.214412738,-1.17288163,-0.663575081,-1.031243466,,,,,,,2022
17975,Scott Kingery,-6.320145784,,-1.137475685,-0.987647843,-1.144593222,-1.134128951,-0.979752491,-0.936547593,,,,,,,2022
19562,Zack Short,-6.363941581,,-1.103041784,-0.887113657,-1.074773706,-1.061501112,-1.612107311,-0.625404011,,,,,,,2022
19452,Jake Rogers,-6.376826761,,-1.068607884,-0.786579471,-1.00495419,-1.03086118,-1.792780116,-0.69304392,,,,,,,2022
10030,Chris Owings,-6.424688815,,-1.137475685,-0.987647843,-1.109683464,-1.092908934,-1.160425296,-0.936547593,,,,,,,2022
18142,Patrick Mazeika,-6.44118774,,-1.137475685,-0.987647843,-1.109683464,-1.096104663,-1.024920692,-1.085355394,,,,,,,2022
11379,Delino DeShields,-6.467216972,,-1.171909585,-1.088182029,-1.17950298,-1.143412086,-0.663575081,-1.220635212,,,,,,,2022
21635,Nick Maton,-6.482843852,,-1.068607884,-0.887113657,-1.039863948,-1.060804867,-1.341098102,-1.085355394,,,,,,,2022
sa917930,Forrest Whitley,-6.53681484,,,,,,,,-1.09466191,-0.571098736,-1.036352954,-1.285083149,-1.879839853,-0.669778238,2022
18067,Garrett Stubbs,-6.54154625,,-0.999740084,-0.987647843,-1.039863948,-1.002538305,-1.115257095,-1.396498976,,,,,,,2022
14555,Wyatt Mathisen,-6.542970942,,-1.137475685,-0.987647843,-1.109683464,-1.106877105,-1.521770908,-0.679515939,,,,,,,2022
sa918293,Darick Hall,-6.568111707,,-1.171909585,-0.987647843,-1.144593222,-1.134898376,-1.476602706,-0.652459975,,,,,,,2022
15139,Ashton Goudeau,-6.595448999,,,,,,,,-0.575826391,-0.571098736,-0.758217601,-2.272883398,-1.879839853,-0.53758302,2022
17023,Magneuris Sierra,-6.616023811,,-1.137475685,-1.088182029,-1.17950298,-1.110879473,-0.257061268,-1.842922376,,,,,,,2022
17736,Richie Martin,-6.616665146,,-1.034173984,-0.987647843,-1.074773706,-1.01770684,-0.889416088,-1.612946685,,,,,,,2022
16448,Jacob Nottingham,-6.617410654,,-0.965306184,-0.786579471,-0.900224915,-0.97894072,-1.792780116,-1.193579248,,,,,,,2022
16125,Chris Ellis,-6.623961675,,,,,,,,-1.137898204,-0.571098736,-1.14332809,-1.577764704,-1.524093704,-0.669778238,2022
19191,Robert Dugger,-6.633299844,,,,,,,,-1.116280057,-0.571098736,-1.121933063,-1.541179509,-1.613030241,-0.669778238,2022
14885,Pat Valaika,-6.657377033,,-1.137475685,-0.987647843,-1.109683464,-1.095846247,-1.024920692,-1.301803103,,,,,,,2022
sa915654,Donovan Casey,-6.660828526,,-1.171909585,-0.987647843,-1.144593222,-1.115481442,-1.115257095,-1.125939339,,,,,,,2022
22164,Payton Henry,-6.718601322,,-1.240777385,-0.987647843,-1.214412738,-1.192318448,-1.160425296,-0.923019612,,,,,,,2022
17639,Justin Lawrence,-6.722214817,,,,,,,,-0.489353805,-0.571098736,-0.54426733,-2.474101967,-2.502395613,-0.140997366,2022
12399,Taylor Motter,-6.728496309,,-1.206343485,-0.987647843,-1.17950298,-1.158299411,-1.476602706,-0.720099884,,,,,,,2022
14145,Daniel Robertson,-6.781304385,,-1.068607884,-0.987647843,-1.109683464,-1.071968904,-1.160425296,-1.382970994,,,,,,,2022
19884,Corbin Martin,-6.811464723,,,,,,,,-0.921716737,-0.333458369,-0.950772845,-2.144835217,-1.790903316,-0.669778238,2022
14556,Max Moroff,-6.82125769,,-1.206343485,-0.987647843,-1.17950298,-1.160724389,-1.566939109,-0.720099884,,,,,,,2022
12779,Andy Burns,-6.826714642,,-1.171909585,-0.987647843,-1.17950298,-1.151312356,-1.386266304,-0.950075575,,,,,,,2022
9433,Dustin Garneau,-6.899534359,,-1.171909585,-0.987647843,-1.144593222,-1.123312441,-1.657275512,-0.814795757,,,,,,,2022
12950,Phillip Evans,-6.919850976,,-1.240777385,-1.088182029,-1.214412738,-1.162787925,-0.844247886,-1.369443012,,,,,,,2022
21065,Thomas Szapucki,-6.920352521,,,,,,,,-1.116280057,-0.571098736,-1.100538035,-1.760690676,-1.701966778,-0.669778238,2022
4922,Ender Inciarte,-6.975731403,,-1.137475685,-1.088182029,-1.17950298,-1.136072632,-0.753911484,-1.680586594,,,,,,,2022
16925,Aramis Garcia,-7.093178273,,-1.103041784,-0.887113657,-1.074773706,-1.083148065,-1.386266304,-1.558834758,,,,,,,2022
17276,Alex Jackson,-7.099675904,,-0.965306184,-0.686045285,-0.865315157,-0.968879349,-2.379966735,-1.234163194,,,,,,,2022
18361,Thomas Eshelman,-7.268616996,,,,,,,,-1.051425617,-0.571098736,-1.121933063,-2.419224176,-1.435157167,-0.669778238,2022
19872,Greg Deichmann,-7.279526244,,-1.206343485,-1.088182029,-1.214412738,-1.168270733,-1.341098102,-1.261219157,,,,,,,2022
sa3011524,Ryne Nelson,-7.296827076,,,,,,,,-0.770389711,-0.095818002,-0.651242466,-2.78507612,-2.324522539,-0.669778238,2022
12782,Taylor Davis,-7.40976,,-1.206343485,-1.088182029,-1.214412738,-1.168483284,-0.889416088,-1.842922376,,,,,,,2022
5273,Sandy León,-7.431617355,,-0.862004483,-0.686045285,-0.795495641,-0.874576133,-2.154125728,-2.059370086,,,,,,,2022
19199,Conner Menez,-7.503572779,,,,,,,,-0.964953031,-0.571098736,-0.950772845,-1.577764704,-2.769205225,-0.669778238,2022
16271,Alex Blandino,-7.563471083,,-1.034173984,-1.088182029,-1.109683464,-1.052265684,-1.612107311,-1.667058612,,,,,,,2022
sa916954,Oswaldo Cabrera,-7.595155186,,-1.171909585,-0.987647843,-1.144593222,-1.156511729,-1.386266304,-1.748226503,,,,,,,2022
20034,Hunter Owen,-7.629588025,,-1.206343485,-0.987647843,-1.17950298,-1.161510498,-1.792780116,-1.301803103,,,,,,,2022
21735,Sebastian Rivero,-7.67620135,,-1.206343485,-1.088182029,-1.17950298,-1.17176922,-1.160425296,-1.86997834,,,,,,,2022
12719,Dillon Thomas,-7.691807178,,-1.240777385,-0.987647843,-1.214412738,-1.186026213,-1.747611915,-1.315331085,,,,,,,2022
14361,Ty Blach,-7.756284012,,,,,,,,-1.029807471,-0.333458369,-1.079143008,-2.675320537,-1.96877639,-0.669778238,2022
9952,Trayce Thompson,-7.759852243,,-1.137475685,-0.887113657,-1.109683464,-1.128841876,-2.289630332,-1.20710723,,,,,,,2022
17062,Grayson Greiner,-7.774987113,,-1.103041784,-0.887113657,-1.074773706,-1.078490158,-2.018621123,-1.612946685,,,,,,,2022
19243,Wes Benjamin,-7.802138546,,,,,,,,-1.116280057,-0.571098736,-1.100538035,-1.486301718,-2.858141762,-0.669778238,2022
15694,Chance Sisco,-7.8450554,,-1.137475685,-0.987647843,-1.074773706,-1.103926761,-1.928284721,-1.612946685,,,,,,,2022
16427,Scott Blewett,-7.871759671,,,,,,,,-1.051425617,-0.571098736,-1.057747981,-2.108250023,-2.413459076,-0.669778238,2022
sa917946,Joey Wentz,-7.901696542,,,,,,,,-1.073043764,-0.333458369,-1.079143008,-2.510687162,-2.235586002,-0.669778238,2022
sa915611,Brett Cumberland,-7.902767777,,-1.206343485,-0.987647843,-1.17950298,-1.154287744,-2.289630332,-1.085355394,,,,,,,2022
12225,Scott Schebler,-7.920395166,,-1.206343485,-0.987647843,-1.17950298,-1.154702039,-1.792780116,-1.599418703,,,,,,,2022
13355,Luke Maile,-7.963705476,,-1.068607884,-0.987647843,-1.039863948,-1.051435289,-1.837948318,-1.978202195,,,,,,,2022
14605,James Hoyt,-7.982538069,,,,,,,,-1.116280057,-0.571098736,-1.100538035,-1.577764704,-2.947078299,-0.669778238,2022
18873,Beau Burrows,-7.997089307,,,,,,,,-1.116280057,-0.571098736,-1.100538035,-2.748490925,-1.790903316,-0.669778238,2022
18887,Seby Zavala,-8.012855229,,-0.930872284,-0.686045285,-0.865315157,-0.973443745,-2.741312346,-1.815866413,,,,,,,2022
sa912848,Yusniel Diaz,-8.124004292,,-1.240777385,-1.088182029,-1.214412738,-1.179714381,-1.612107311,-1.788810449,,,,,,,2022
sa3004996,Mark Kolozsvary,-8.139837282,,-1.206343485,-0.987647843,-1.17950298,-1.157022088,-2.199293929,-1.410026958,,,,,,,2022
17216,Monte Harrison,-8.157340325,,-1.206343485,-0.987647843,-1.214412738,-1.176064633,-1.973452922,-1.599418703,,,,,,,2022
